PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:43082,,,,Active,"Agc Road Contractors Reminded: Your Contract Is with Your State\, Not the Federal Bureau",English,"Government agencies,Highway maintenance",2021-11-10T13:26:21.661Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,"Agc Road Contractors Reminded: Your Contract Is with Your State, Not the Federal Bureau",,,,true,"1964-11-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505570,1964,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Government agencies,Highway maintenance,1197",1964-11-01,PDF,,,,,2019-12-19T16:25:48.796Z,,Journal Article,,Federal Highway Administration,application/pdf,1947-67-019.PDF,307439,urn:sha256:04402ba662d5a0856065cc45c21954c0041df24eb84dd8f46d9a64c36b1d59c5,1964,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505570,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68218/1947-67-019.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43281,,,,Active,Address at Zero Milestone Dedication,English,"Highways,History,Public roads",2021-11-10T13:28:04.572Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Address at Zero Milestone Dedication,,,,true,"1923-06-04; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505769,1923,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highways,History,Public roads,1197",1923-06-04,PDF,,,,,2019-12-19T16:30:06.444Z,,Presentations,,Federal Highway Administration,application/pdf,V3-007.pdf,320224,urn:sha256:5f0493d64d6e7655e9ed23b4cd1b3bdede1587cb554063730947e9625fb5a3c8,1923,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505769,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68417/V3-007.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43255,,,,Active,Address in Connection with the Highway Short Course,English,"Highway planning,Highway design,Federal aid",2021-11-10T13:27:51.136Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Address in Connection with the Highway Short Course,,,,true,"1921-02-21; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505743,1921,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Federal aid,1197",1921-02-21,PDF,,,,,2019-12-19T16:29:30.558Z,,Presentations,,Federal Highway Administration,application/pdf,V1-016.pdf,307723,urn:sha256:aa2b562918f0462da74438df50b87197f2e9fde4111ee1a7f69ae48f4d9e3b08,1921,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505743,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68391/V1-016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43435,,,,Active,Paper Sent to Manufacturers Record,English,"Costs,Federal aid",2021-11-10T13:29:24.197Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Paper Sent to Manufacturers Record,,,,true,"1939-10-16; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505923,1939,PDF,Manuscript,MacDonald\, Thos. H,Federal Highway Administration,Costs,Federal aid,1197",1939-10-16,PDF,,,,,2019-12-19T16:33:26.668Z,,Manuscript,,Federal Highway Administration,application/pdf,V10-022.pdf,1007962,urn:sha256:544ecd73c8f1f44b7f8fb8a048e99a25bdd4cafd4ceaead82199cea9cba2a181,1939,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505923,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68571/V10-022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43353,,,,Active,Prepared for Commercial Standards Monthly regarding the Road Congress,English,Highways,2021-11-10T13:28:41.818Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Prepared for Commercial Standards Monthly regarding the Road Congress,,,,true,"1930-06-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505841,1930,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highways,1197",1930-06-01,PDF,,,,,2019-12-19T16:31:40.447Z,,Presentations,,Federal Highway Administration,application/pdf,V7-007.pdf,334082,urn:sha256:427642bf6e764987274103429ccd252aab007b4f1811f2acf8c0aa45f2abda8b,1930,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505841,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68489/V7-007.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43194,,,,Active,Turner Suggests ‘Mini-Terminals' to Reduce Airport Auto Congestion,English,"Highway planning,Highway design,Airports",2021-11-10T13:27:19.273Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Turner Suggests ‘Mini-Terminals' to Reduce Airport Auto Congestion,,,,true,"1970-04-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505682,1970,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Highway planning,Highway design,Airports,1197",1970-04-01,PDF,,,,,2019-12-19T16:28:06.780Z,,Journal Article,,Federal Highway Administration,application/pdf,1970-71-010.PDF,249104,urn:sha256:0566dd36ecd55e509f170a1b5a670b8d76954c31ebb883a1e71a0761ab056310,1970,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505682,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68330/1970-71-010.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:42999,,,,Active,Why Highway Planning Surveys – Now?,English,"Infrastructure,Transportation,Surveys,Planning",2021-11-10T13:25:36.614Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Why Highway Planning Surveys – Now?,,,,true,"1939-05-11; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505487,1939,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Infrastructure,Transportation,Surveys,Planning,1197",1939-05-11,PDF,,,,,2019-12-19T16:24:07.318Z,,Presentations,,Federal Highway Administration,application/pdf,1939-1941-001.PDF,339415,urn:sha256:b00dbfe320d458a0b37d8bfa9b3853c4a28df428ab4be1e013f76b6ff8594d54,1939,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505487,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68135/1939-1941-001.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43055,,,,Active,Highway Planning – What Is It?,English,Highway planning,2021-11-10T13:26:07.738Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highway Planning – What Is It?,,,,true,"1952-11-05; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505543,1952,PDF,Text,Fairbank\, Herbert S,Federal Highway Administration,Highway planning,1197",1952-11-05,PDF,,,,,2019-12-19T16:25:15.245Z,,Text,,Federal Highway Administration,application/pdf,1949-1954-016.PDF,80332,urn:sha256:156a6b4c395e651d037af0d1e54196f79067bbba0a6258ef1521ccf1bd16bf5e,1952,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505543,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68191/1949-1954-016.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43127,,,,Active,From One Texan to Another,English,"Highway safety,Highway planning,Highway design",2021-11-10T13:26:44.758Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,From One Texan to Another,,,,true,"1967-09-26; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505615,1967,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,Highway design,1197",1967-09-26,PDF,,,,,2019-12-19T16:26:44.760Z,,Presentations,,Federal Highway Administration,application/pdf,1947-67-064.PDF,133136,urn:sha256:190f15e020354d0ed85e0526ee0fb770c6295d87786ea6a05212ded9ad5ba777,1967,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505615,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68263/1947-67-064.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43396,,,,Active,Public Works Highway Progress,English,"Highway planning,Highway design,Federal aid,Construction,Public roads",2021-11-10T13:29:04.068Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Public Works Highway Progress,,,,true,"1935-08-04; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505884,1935,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Federal aid,Construction,Public roads,1197",1935-08-04,PDF,,,,,2019-12-19T16:32:36.726Z,,Presentations,,Federal Highway Administration,application/pdf,V9-002.pdf,630086,urn:sha256:bb512ce22731f77708f387d2220e89c251ab89125bf88602796c4173ead18a99,1935,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505884,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68532/V9-002.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43160,,,,Active,Highways Are National Assets,English,"Highway planning,Highway design,Government agencies,Legislation",2021-11-10T13:27:01.730Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highways Are National Assets,,,,true,"1968-10-24; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505648,1968,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway planning,Highway design,Government agencies,Legislation,1197",1968-10-24,PDF,,,,,2019-12-19T16:27:26.662Z,,Presentations,,Federal Highway Administration,application/pdf,1968-69-026.PDF,488667,urn:sha256:2a5ce7146b1f1f243bfd50bdc1a28815b01bb275e5975c4c5e51bf10e5eb90ce,1968,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505648,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68296/1968-69-026.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43249,,,,Active,Highway Engineering Research,English,"Highway planning,Highway design,Federal aid,Forecasting,Policy,Legislation",2021-11-10T13:27:48.029Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highway Engineering Research,,,,true,"1920-10-20; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505737,1920,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Federal aid,Forecasting,Policy,Legislation,1197",1920-10-20,PDF,,,,,2019-12-19T16:29:21.704Z,,Presentations,,Federal Highway Administration,application/pdf,V1-010.pdf,391668,urn:sha256:f36591a841b7c40bb0d3277d06d3c48238618431b610c35f413594be565022ac,1920,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505737,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68385/V1-010.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43049,,,,Active,The Fundamentals of Highway Planning,English,"Planning,Highway planning",2021-11-10T13:26:02.416Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Fundamentals of Highway Planning,,,,true,"1951-05-22; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505537,1951,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Planning,Highway planning,1197",1951-05-22,PDF,,,,,2019-12-19T16:25:08.221Z,,Presentations,,Federal Highway Administration,application/pdf,1949-1954-010.PDF,1091504,urn:sha256:c7a314eb6b733d09b93360ddc7e92f95b087d7c6c5396a427af70e94c8ceff58,1951,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505537,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68185/1949-1954-010.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43256,,,,Active,Rural Transportation,English,"Highway planning,Highway design,Federal aid,Rural transportation",2021-11-10T13:27:51.648Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Rural Transportation,,,,true,"1921-05-18; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505744,1921,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Federal aid,Rural transportation,1197",1921-05-18,PDF,,,,,2019-12-19T16:29:31.945Z,,Presentations,,Federal Highway Administration,application/pdf,V1-017.pdf,847229,urn:sha256:7308bb1fc115f8509c1749d531a85752ad152c6145c032a06524ac89fb9101a5,1921,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505744,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68392/V1-017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
